psraid,weight,int_date,tz,cregion,fips,state,msa,usr,usr1,cstatus,p1,p2,kidage,kidgen,p4a,p5a,kidsel,p4b,p5b,p6,p7,q1a,q1b,q2a,q2b,q3a,q3b,q3c,q3d,q4,q5a,q5b,q5c,q5d,q7a,q7b,psex,age,educ,hisp,race,income,modem,q8,playgame,k1a,k1b,k2,k3a,k3b,k3c,k3d,k4a,k4b,k4c,k5a,k5b,k5c,k5d,k5e,k6a,k6b,k6c,k6d,k6e,k7a,k7b,k7c,k7d,k7e,k7f,k7g,k8a,k8b,k8c,k8d,k8e,k9a,k9b,k9c,k9d,k10,k11,k12_1,k12_2,k12_3,k13,k14a,k14b,k14c,k14d,k14e,k14f,k14g,k14h,k14i,k14j,k14k,k14l,k15,k16,k17,K17_CD1,K17_CD2,K17_CD3,k18,k19,k20a,k20b,k20c,k21,k22,k23,k24,k25,k26a,k26b,k26c,k26d,k27,k28,K28_CD1,K28_CD2,K28_CD3,k29a,k29b,k29c,k29d,k29e,k29f,k29g,k29h,k30a,k30b,k31a,k31b,k32a,k20cnt,ksex,kage,racethn,kagerec,numkids,i_user,c_user,c_age,c_agegrp,c_sex,c_game,k3cnt,k4cnt,k6cnt,k7cnt,k8cnt,k9cnt,k14cnt,k26cnt,k29cnt,raceos,modemos,k3dos,k12os,k13os,k17game,k28game
7242,1.91666666666667,120107,E,3,37173,37,0,R,3,1,2,1,16,1,16,1, , , ,1,1,2,2,1,1,3,1,3,1,1,1,4,1,4,3, ,2,54,3,2,1,3,8,1,1,1,1,3,2,1,1,1,2,1,2,3,1,1,1,3,1,1,1,1,2,2,1,2,1,3,2, ,2,2,4,4,2,1,1,1,1,2, , , , , ,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,0,20,10735,3,2,1,2,1,3, , ,2,2,1,2,1,1,1,1,104, , ,1,2,2,1,1,3,1,2,2,1,2,1,1,2,1,16,1,5,1,0,1,16,2,1,1,3,1,4,5,3,4,11,3,4, , ,FRIENDS HOUSE, , ,"ACE COMBAT SERIES, HALO SERIES, ASSASSIN'S CREED",MATHEMATICAL GAME
9145,1.77083333333333,120907,E,3,37003,37,25860,S,2,2,2,2,16,2, , ,3,16,2,1,1,2,2,2,2,3,3,3,3,1,1,2,1,4,3, ,2,39,5,2,1,9,7,2,1,1,1,2,1,2,2,2,2,1,1,3,3,3,3,3,1,1,1,2,2,3,1,1,1,5,3,2,4,4,4,4,2,2,2,1,2,1, , , , , ,2,1,2,2,1,2,2,2,2,1,2,2,2,2,1,41,11967,88,5,0,2,1,1,3,2,2,2,2,1,2,2,2,2, , , , ,3,3,3,3,3,3,3,3,1,3,3, ,3,2,2,16,1,5,2,0,1,16,2,2,1,1,2,3,4,1,1,3,1,0, , , , , ,"SOLITAIRE, CHESS, SOME PAINTING GAME I DONT KNOW WHAT ITS CALLED", 
10642,1.3125,121307,E,3,37021,37,11700,S,2,0,2,2,13,2, , ,3,13,2,1,1,1,1,1,1,1,1,1,2,1,1,3,1,4,3, ,2,24,7,2,1,8,4,1,1,1,1,2,1,1,2,2,1,1,2,3,3,3,3,2,2,1,1,1,2,2,1,5, ,4,4, ,2,5,3,3,5,1,2,1,2,2, , , , , ,2,1,1,2,2,1,2,2,1,1,2,2,2,2,9, , , ,6,0,2,2,1, , , ,2,2,1,1,1,2,2, , , , ,4,4,4,4,4,4,4,3,3, ,3, ,3,1,2,13,1,2,2,1,1,13,1,2,1,2,2,3,2,1,2,5,3,0, , , , , , , 
10990,2.54166666666667,121507,E,3,37149,37,0,R,3,1,2,1,16,2,16,2, , , ,1,1,2,2,1,2,1,1,3,3,2, , , , , ,3,2,50,1,2,1,9,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,3,5,2,1,2,5,2,1,1,3,4,1,1,1,1,1,2, , , , , ,2,1,2,2,2,1,1,2,1,1,1,2,2,2,1,18,105, ,5,0,1,2,1,1, , ,2,2,1,2,1,2,1,9, , , ,2,3,3,3,2,3,3,2,3, ,3, ,2,2,2,16,1,5,1,0,1,16,2,2,1,4,3,5,4,3,4,6,2,0, , ,COUSINS HOUSE, , ,"GUITAR HERO, NEED FOR SPEED", 
12038,1.04166666666667,121807,C,3,48259,48,41700,S,2,0,2,1,15,2,15,2, , , ,1,1,1,1,1,1,1,1,3,1,1,2,2,2,3,3, ,1,55,7,2,1,7,3,1,1,1,1,2,1,1,2,1,2,1,2,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,2, ,1,1,1,2,1,1,1,1,1,1, , , , , ,2,1,1,2,1,2,1,1,1,1,1,2,2,2,9, , , ,4,0,1,2,1,1, , ,2,2,1,1,1,1,2, , , , ,2,2,2,2,2,3,3,3,1,2,1,2,2,2,2,15,1,4,1,1,1,15,2,2,1,3,1,5,6,5,4,8,4,0, , ,A FRIEND''S HOUSE, , ,I DON'T KNOW, 
11708,1.5,10308,C,3,48259,48,41700,S,2,2,3,1,17,2,17,2, , , ,1,1,1,1,1,2,1,1,3,1,1,1,4,1,4,3, ,2,49,5,2,1,9,2,1,0,1,1,1,1,1,2,2,1,1,1,1,1,3,1,3,1,1,1,1,2,1,2,1,1,1,3,1,2,2,2,2,2,2,2,2,2,2,1,8, , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , ,1,1,107, , , , , , , , , , , , , , , , ,2,17,1,6,1,1,1,17,2,2,0,2,3,4,6,5,0, , , , , , , , , ,PHYSICS
13794,2.97916666666667,10708,C,3,48163,48,0,R,3,2,2,1,14,1,14,1, , , ,1,1,1,1,1,1,1,1,3,1,1,1,2,1,3,3, ,2,42,6,1,1,7,4,1,1,1,1,3,1,1,2,2,1,1,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,4,1,1,1,1,2,1, , , , , ,1,1,1,1,1,1,1,2,1,1,2,1,2,2,1,17294,18,14375,2,2,2,2,1, , , ,1,2,1,1,1,2,1,1,15360, , ,1,2,3,2,3,3,1,1,1,1,2,1,1,1,1,14,3,3,1,1,1,14,1,1,1,2,3,5,6,4,3,10,3,3, , , , , ,"NCAA 08,  GUITAR HERO, GHOST RECON",JEOPARDY
5675,1.91666666666667,112607,P,4,6087,6,42100,U,1,2,2,1,12,1,12,1, , , ,1,1,1,1,1,1,1,2,3,2,1,1,3,1,2,2, ,1,45,7,2,1,8,2,2,1,1,1,1,1,1,2,2,1,1,2,1,1,3,2,3,2,1,1,1,2,2,3,5, ,2,2, ,2,2,3,2,1,1,1,1,2,1, , , , , ,2,2,1,2,1,1,1,2,1,2,1,2,2,2,1,18643,18,14,2,1,1,2,1,3, , ,1,2,1,1,1,2,1,1,59, , ,1,3,1,2,3,3,3,2,2,2,2,2,2,2,1,12,1,1,1,1,1,12,1,1,1,2,2,3,3,4,3,6,3,2, , , , , ,"RAYMAN RAVING RABBIDS, GUITAR HERO 3, FIFA 08",ROLLER COASTER TYCOON
18719,3.91666666666667,13108,P,4,6069,6,41940,S,2,2,3,1,17,2,17,2, , , ,1,1,1,1,1,1,1,1,3,1,2, , , , , ,2,2,43,3,1,6,8,1,2,1,1,1,2,1,1,1,1,1,1,1,1,8,3,1,3,1,1,2,2,2,2,3,1,1,5,5,1,2,2,1,1,1,1,1,1,1,1, , , , , ,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,18,17,88,5,3,1,2,2, , , ,2,2,2,2,2,1,2, , , , ,2,3,3,3,3,3,2,3,2,2,1,2,2,1,2,17,3,6,1,1,1,17,2,2,1,4,3,2,4,5,4,8,1,0,JUST A LATINA, ,OTHER PPLS HOUSES, , ,"GUITAR HERO, GRAND THEFT AUTO, I DONT KNOW WHAT ITS CALLED BUT ITS WHOLE BAND, OR U COULD JUST PUT T", 
8489,2.64583333333333,120607,E,3,45019,45,16700,U,1,2,2,1,17,2,17,2, , , ,1,1,1,1,1,1,1,1,3,1,1,1,2,2,4,1, ,1,42,5,2,1,5,3,2,1,1,1,1,1,1,2,2,1,2,2,3,3,3,1,3,2,1,1,1,1,3,2,5, ,2,1, ,2,4,2,4,2,1,1,2,2,2, , , , , ,2,2,2,2,2,2,2,1,1,2,2,1,2,2,1,13923,15629,39,2,1,2,2,1, , , ,2,2,1,1,2,2,2, , , , ,2,3,3,3,2,2,2,3,2,2,3, ,2,1,2,17,1,6,1,1,1,17,2,2,1,2,1,4,3,3,2,3,2,0, , , , , ,"FINAL FANTASY, KINGDOM HEARTS, RESIDENT EVIL 4", 
18832,2.58333333333333,12908,E,3,45067,45,0,R,3,0,1,1,15,1,15,1, , , ,1,1,2,2,2,2,1,3,3,3,1,1,2,1,2,3, ,2,35,3,2,2,1,7,1,1,2,2, , , , , , , , ,3,3,3,3,3,1,2,1,1,1,1,1,2,1, , , ,4,4,4,4,2,1,1,2,1,1, , , , , ,2,2,1,1,2,2,1,2,1,1,1,2,1,2,1,24,17, ,1,3,2,2,1, , , , , ,2,2,2,2,2, , , , ,3,3,3,3,3,3,1,3,2,3,2,3,2,1,1,15,2,4,1,0,0,15,2,1,1, , ,4,4,1,3,6,0,1, , , , , ,"MADDEN 2008, GRAND THEFT AUTO 2K8", 
18819,1.5,12908,E,3,45013,45,0,R,3,1,2,1,14,1,14,1, , , ,1,1,1,1,1,1,1,1,3,1,1,2,4,2,4,3, ,2,45,6,2,1,8,4,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,3,1,1,1,1,1,2,2,5,2,5,3, ,2,1,2,2,1,1,1,1,2,1, , , , , ,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,53,13808,20,1,2,2,2,1, , , ,1,2,1,2,1,2,2, , , , ,2,3,3,2,2,2,1,3,3, ,3, ,1,1,1,14,1,3,1,1,1,14,1,1,1,4,2,5,3,5,3,11,2,1, , ,MY FRIENDS HOUSE, , ,"OBLIVIAN, FARCRY, HALO 3", 
7469,1.79166666666667,120807,E,3,45019,45,16700,U,1,2,2,1,17,1,17,1, , , ,1,1,1,1,1,1,1,1,3,1,1,2,2,1,3,3, ,2,37,5,2,1,8,9,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,1,1,1,2,2,2,1,1,4,2,2,2,1,1,2,2,1,2,2,2,1, , , , , ,2,2,1,1,1,2,1,2,2,1,2,2,2,1,1,17294,20,14,3,1,1,1,1,2,1,1,2,2,2,1,2,2,2, , , , ,2,3,3,3,3,3,3,3,1,3,2,3,2,3,1,17,1,6,1,1,1,17,2,1,1,3,2,4,6,5,1,5,1,0, , , , , ,"NCAA FOOTBALL 08, HALO 3, FIFA 08", 
10534,4,121307,E,3,45035,45,16700,S,2,0,2,1,12,1,12,1, , , ,1,1,2,2,1,1,1,1,3,1,1,3,3,2,2,2, ,1,38,2,2,1,6,1,1,1,1,2,6,1,2,1,2,2,2,2,1,1,3,3,3,2,2,1,1,1,2,2,5, ,5,4, ,2,1,2,2,2,1,1,1,1,1, , , , , ,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,15629,15630,50,3,1,1,2,1,1, , ,1,1,1,2,1,1,2, , , , ,1,2,2,2,3,1,2,2,1,1,2,2,1,2,1,12,1,1,1,0,1,12,1,1,1,2,0,3,2,5,4,10,3,2, , , , , ,"KINGDOM HEARTS 1 KINGDOM HEARTS 2, SUPER SMASH BROTHERS", 
10410,1.64583333333333,121507,E,3,45035,45,16700,S,2,1,2,1,16,1,16,1, , , ,1,1,2,2,1,1,1,1,3,1,1,1,4,1,1,3, ,2,45,5,2,2,2,2,1,1,1,1,2,1,2,2,2,1,1,1,2,2,3,3,3,2,2,2,1,1,1,1,3, ,5,5,4,2,1,2,4,2,1,1,2,2,2, , , , , ,1,1,1,2,1,2,1,1,1,1,1,2,2,2,1,15629,12817,88,4,1,1,2,1,3, , ,2,2,9,2,1,1,2, , , , ,4,2,1,1,2,3,2,2,2,2,2,2,1,2,1,16,2,5,1,0,1,16,2,1,1,1,3,2,2,4,2,9,2,2, , , , , ,"KINGDOM OF HEARTS, DEVIL MAY CRY 3, FIGHTING GAMES", 
11015,2.97916666666667,121507,E,1,36027,36,39100,U,1,0,2,3,12,1, , ,1,12,1,1,1,1,1,2,1,1,1,3,3,1,1,4,2,1,2, ,1,40,7,2,3,2,3,1,1,1,2,4,1,1,1,1,1,1,2,2,3,1,2,3,1,2,1,1,2,3,3,5,5,5,5, ,2,1,2,2,1,1,2,2,2,1, , , , , ,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,20,14,24,4,13,1,1,1,1,2,2,2,2,1,2,1,1,2, , , , ,2,2,2,3,3,3,3,3,3, ,3, ,2,3,1,12,4,1,3,1,1,12,1,1,1,4,2,3,0,5,1,9,3,0, , ,FRIENDS HOUSE, , ,"HALO, FIFA, MADDEN", 
6007,1.875,112607,C,2,17031,17,16980,U,1,0,2,1,13,1,13,1, , , ,1,1,1,1,1,1,1,1,2,1,1,1,3,1,3,2, ,2,52,1,2,1,7,2,1,1,1,2,3,1,1,1,2,1,1,2,2,3,2,1,3,1,1,1,1,1,3,3,5,5,5,5, ,2,2,4,4,2,1,1,1,1,1, , , , , ,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,17318,12,10214,2,5,2,2,1, , , ,1,2,2,2,1,1,2, , , , ,3,3,3,3,3,3,2,2,3, ,3, ,3,1,1,13,1,2,1,1,1,13,1,1,1,3,2,5,0,3,4,8,2,0, , , , , ,"NEED FOR SPEED MOST WANTED, DRAGON BALL Z, ACE COMBAT 4", 
6998,1.77083333333333,112807,C,2,17031,17,16980,S,2,0,2,3,14,2, , ,1,14,2,1,1,1,1,1,1,3,1,3,1,1,1,4,9,4,3, ,2,53,3,2,1,7,3,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,3,1,1,1,1,1,2,3,1,1,1,2,2,4,2,4,4,1,1,1,1,1,1, , , , , ,2,1,2,2,2,1,1,2,2,1,1,2,2,2,1,0, , ,3,1,1,2,1,1, , ,2,2,1,2,1,1,1,9, , , ,2,2,4,4,4,4,2,4,2,1,3, ,1,2,2,14,1,3,3,1,1,14,1,2,1,3,3,5,6,2,4,5,3,0, , ,A FRIEND''S HOUSE, , ,GRANDSTAND REVOLUTION, 
10147,1.39583333333333,121107,C,2,17097,17,16980,S,2,0,2,2,15,1, , ,3,15,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,4,1, ,1,46,6,2,1,8,3,1,1,1,2,1,1,1,2,2,1,1,2,3,3,3,1,3,1,2,2,1,2,2,5,3,5,3,5, ,2,1,5,1,2,1,2,2,2,2, , , , , ,2,1,1,2,2,2,1,1,2,1,2,2,2,2,1,20745,88,24,4,1,2,2,1, , , ,2,2,1,2,1,1,2, , , , ,4,2,3,3,3,3,2,2,1,2,2,2,3,1,1,15,1,4,2,1,1,15,2,1,1,2,2,2,1,4,1,5,3,0, , , , , ,"TENNIS, NHL, MADDEN 07", 
1061,1,110407,C,2,17031,17,16980,S,2,0,2,2,16,1, , ,1,16,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,4,3, ,2,45,6,2,1,6,2,1,1,1,1,3,1,1,2,2,1,1,2,1,1,3,1,3,1,1,1,1,1,1,4,5,4,5,4, ,2,2,2,4,2,1,1,1,1,2, , , , , ,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,20,32,3,2,0,1,2,1,3, , ,2,2,1,2,2,2,2, , , , ,3,3,3,3,2,3,2,4,3, ,3, ,3,2,1,16,1,5,2,1,1,16,2,1,1,2,2,5,1,4,4,12,1,0, , , , , ,"HALO 2, NARUTO: CLASH OF NINJA 2, BEJEWELED 2", 
7833,1.3125,120307,C,2,17097,17,16980,S,2,2,2,2,16,1, , ,3,16,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,2,3, ,1,53,7,2,1,8,2,2,1,1,1,3,1,1,1,2,1,1,1,1,1,3,3,3,1,1,1,1,2,3,1,5,2,5,2,5,1,2,2,4,1,1,2,2,2,1, , , , , ,1,1,1,2,2,2,1,2,2,1,1,2,2,2,1,24,105,101,5,0,1,2,1,1, , ,1,2,1,1,1,1,2, , , , ,3,2,3,3,3,3,2,3,2,1,3, ,2,2,1,16,1,5,2,1,1,16,2,1,1,3,3,4,3,4,1,6,4,0, , , , , ,"MADDEN, NEED FOR SPEED, NCAA MARCH MADDNESS", 
8816,1.41666666666667,120607,C,2,17097,17,16980,S,2,1,1,2,14,2, , ,1,14,2,1,1,1,1,1,1,1,1,3,3,1,3,3,4,3,2, ,2,46,5,2,1,6,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,3,3,1,1,1,1,2,1,4,1,2,2,4,1,2,2,2,2,1,1,2,1,1,2, , , , , ,2,1,2,2,2,1,2,2,2,1,2,2,2,2,1,57, , ,5,0,1,2,1,3, , ,2,2,1,2,2,1,2, , , , ,4,3,3,1,1,2,1,3,1,3,2,2,3,2,2,14,1,3,2,1,1,14,1,2,1,3,3,4,5,5,3,3,2,3, , ,PANERA BREAD, , ,THE SIMS, 
2520,1.89583333333333,112107,C,2,17031,17,16980,U,1,2,3,1,12,2,12,2, , , ,2,1,2,2,1,2,3,3,3,3,1,1,4,1,4,1, ,2,99,3,2,1,4,7,2,0,2,2, , , , , , , , ,3,3,3,3,3,1,2,1,2,2,4,9,5,5, , , ,2,2,2,8,2,2,2,2,2,2,2, , , ,99, , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , ,2,12,1,1,1,0,0,12,1,2,0, , ,2,0,4,0, , , , , , , , , , 
14115,1.04166666666667,10708,C,2,17097,17,16980,S,2,1,2,1,14,1,14,1, , , ,1,1,1,1,1,1,1,1,2,1,1,2,3,4,2,3, ,1,63,7,2,1,8,3,1,1,1,1,2,1,2,2,2,2,1,1,2,2,3,1,3,1,1,1,1,1,2,2,4,2,2,5,1,4,1,4,2,2,1,1,2,2,1, , , , , ,2,1,1,1,2,2,1,2,2,1,1,2,2,2,1,20,19591,21487,2,2,1,1,1,2,3,9,2,2,1,2,2,2,2, , , , ,4,3,3,3,3,3,3,3,1,2,2,2,2,3,1,14,1,3,1,1,1,14,1,1,1,1,2,5,5,3,2,6,1,0, , , , , ,"HALO, SKATES, RAINBOW VI VEGAS", 
9521,1.52083333333333,121607,E,3,12073,12,45220,S,2,1,1,1,13,2,13,2, , , ,1,1,2,1,1,2,1,1,3,3,1,2,3,3,3,3, ,2,49,5,2,2,4,7,1,1,1,1,1,1,1,1,2,2,1,1,1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,4,1,1,1,1,1,1, , , , , ,1,1,1,2,2,2,1,2,2,1,2,1,2,2,1,37,17,52,5,0,1,2,1,1, , ,2,2,1,2,1,1,2, , , , ,1,3,3,3,3,3,3,3,1,1,1,1,3,2,2,13,2,2,1,1,1,13,1,2,1,3,2,5,7,4,4,6,3,1, , , , , ,"PAC MAN, GRAND THEFT AUTO, TETRIS", 
1115,1.79166666666667,110407,C,3,12091,12,23020,S,2,0,1,1,17,1,17,1, , , ,1,1,1,1,1,1,3,1,3,1,1,1,2,1,4,2, ,2,39,5,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,3,1,3,2,1,2,1,2,3,5,5, ,5,3, ,2,2,4,2,1,1,2,1,2,2, , , , , ,1,2,1,2,1,2,2,1,1,2,2,2,1,1,1,61,0, ,1,4,2,1,1,2,3,2,2,2,1,1,2,1,1,1,14017, , ,1,2,4,2,3,3,3,3,2,1,3, ,1,2,1,17,1,6,1,1,1,17,2,1,1,2,0,2,0,4,2,5,3,1, , , , , ,"WORLD OF WARCRAFT, MECHQUEST",FLIGHT SIMULATOR
322,2.0625,112907,C,3,12091,12,23020,S,2,0,2,1,15,2,15,2, , , ,1,1,1,1,1,2,3,1,3,1,1,1,3,1,3,3, ,1,39,6,2,1,7,3,1,1,1,1,3,1,9,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,3,2,1,1,1,3,1,2,1,5,2,1,1,1,1,2,2, , , , , ,2,1,2,2,1,2,2,2,1,2,2,2,1,2,9, , , ,5,99,2,2,1, , , ,2,2,1,2,1,1,2, , , , ,4,2,3,2,2,3,2,3,1,2,2,2,2,1,2,15,1,4,1,1,1,15,2,2,1,3,3,5,5,4,3,3,3,0, , ,FRIENDS HOUSE, , , , 
7851,3.5625,120307,C,3,12131,12,0,R,3,0,4,1,13,2,13,2, , , ,1,1,1,1,1,1,3,3,3,3,1,1,4,1,4,3, ,1,32,4,2,2,4,1,1,1,2,2, , , , , , , , ,3,3,3,3,3,1,2,1,1,1,4,3,1,3, , , ,5,2,4,5,2,1,1,2,1,2, , , , , ,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,18547,0, ,4,1,2,2,1, , , , , ,1,2,1,1,1,1,0, , ,3,3,3,3,3,3,4,3,3, ,3, ,3,1,2,13,2,2,1,1,0,13,1,2,1, , ,4,1,2,3,2,3,0, , , , , ,"RACING, BASKET",PRIMARY GAMES
13120,4,10208,C,3,12113,12,37860,S,2,1,3,2,15,2, , ,3,15,2,2,1,2,2,1,1,2,2,3,3,1,2,3,4,4,3, ,2,42,2,2,6,3,8,1,1,1,1,2,2,1,1,1,1,1,1,1,1,3,1,3,1,1,2,1,1,1,1,1,1,5,1,1,1,2,4,2,2,1,1,1,1,1, , , , , ,2,2,1,2,2,2,1,2,2,2,1,2,2,2,1,18,48, ,3,1,1,2,1,1, , ,2,2,2,1,2,2,2, , , , ,4,1,1,3,3,3,3,3,1,3,1,3,1,2,2,15,4,4,2,0,1,15,2,2,1,3,3,4,6,4,4,3,1,2,PACIFIC ISLANDER, ,AT A FRIENDS HOUSE, , ,"GUITAR HERO, MARIO", 
5022,1.83333333333333,112507,E,3,12065,12,45220,S,2,1,2,1,12,2,12,2, , , ,1,1,1,1,1,1,1,3,3,1,1,1,4,1,8,1, ,1,50,7,2,1,8,2,1,1,1,1,5,1,9,2,1,2,2,2,3,3,3,3,3,2,1,2,1,2,3,2,5, ,5,4, ,4,2,4,4,1,1,2,2,1,1, , , , , ,2,2,1,2,2,2,2,1,1,2,2,2,2,2,1,21059,23,0,3,2,2,2,1, , , ,2,2,1,1,1,1,2, , , , ,1,2,2,2,3,2,3,3,2,3,3, ,1,1,2,12,1,1,1,1,1,12,1,2,1,2,0,2,1,2,2,3,4,1, , ,FRIENDS HOUSE, , ,"LORD OF THE RINGS, KNIGHTS OF THE OLD REPUBLIC, CARMEN SANDIEGO", 
13565,2.4375,10308,E,1,34015,34,37980,S,2,0,3,1,16,2,16,2, , , ,1,1,1,1,1,1,3,1,3,1,1,1,4,1,4,3, ,2,41,3,2,1,6,2,1,1,1,2,3,1,1,2,2,2,1,1,3,1,3,3,3,1,1,1,2,1,2,1,1,2,3,5,4,2,2,4,4,1,1,1,1,1,1, , , , , ,2,1,2,2,1,1,1,2,1,2,2,2,2,2,1,41,57, ,2,1,2,2,1, , , ,2,2,1,2,2,2,2, , , , ,4,3,3,4,4,3,3,3,3, ,3, ,2,1,2,16,1,5,1,1,1,16,2,2,1,2,2,4,4,3,4,5,1,0, , , , , ,"SOLITAIRE,  THE SIMS 2 CASTAWAY", 
3804,1.3125,112507,E,1,34007,34,37980,S,2,2,2,1,14,1,14,1, , , ,1,1,1,1,1,1,1,1,3,1,1,3,3,2,2,2, ,2,50,7,2,1,7,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,3,1,1,1,1,1,3,4,5,2,3,5, ,2,1,2,1,2,1,1,1,1,1, , , , , ,1,1,1,1,1,1,1,2,1,2,1,2,2,2,1,15334,11076,18,2,2,1,2,1,1, , ,2,2,2,2,2,1,2, , , , ,4,2,2,2,2,3,1,8,2,9,3, ,9,2,1,14,1,3,1,1,1,14,1,1,1,4,2,5,1,5,4,9,1,1, , ,FRIENDS HOUSE, , ,"JAMES BOND, BATTLEFIELD, GUITAR HERO", 
2569,1.125,112307,E,1,34005,34,37980,S,2,2,1,1,13,2,13,2, , , ,1,1,2,2,1,2,3,3,3,1,1,1,4,1,3,1, ,2,85,3,2,1,2,1,2,1,1,1,3,1,1,1,1,1,1,1,2,3,1,1,3,1,1,1,1,1,1,1,1,1,2,2,5,1,1,2,2,1,1,1,1,1,1, , , , , ,1,1,1,2,1,2,2,2,1,2,1,2,2,2,1,10,18,32,2,0,1,2,1,3, , ,1,1,1,2,1,2,1,1,110, , ,2,2,2,2,3,3,2,4,2,2,2,2,1,2,2,13,1,2,1,0,1,13,1,2,1,4,3,5,6,5,4,6,2,0, , ,AT KARATE STUDIO, , ,"DANCE DANCE REVOLUTION, GUITAR HERO, NARUTO",SOMETHING ABOUT CIVICS
12406,1.22916666666667,10208,P,4,6073,6,41740,U,1,1,4,1,14,1,14,1, , , ,2,1,1,1,2,1,1,1,3,1,1,2,3,3,3,3, ,1,56,6,2,1,8,3,1,1,1,2,3,1,2,2,2,1,2,2,1,1,3,1,3,2,2,1,2,1,3,4,5, ,5,4, ,1,1,2,4,2,1,1,2,2,2, , , , , ,2,1,2,2,2,2,2,2,1,2,2,2,2,2,9, , , ,6,0,1,2,2, , , ,2,2,1,2,2,2,2, , , , ,4,4,4,3,3,3,3,4,3, ,3, ,2,1,1,14,1,3,1,1,1,14,1,1,1,1,1,2,0,4,2,2,1,0, , , , , ,NT REALY, 
12014,2.875,121807,P,4,6073,6,41740,U,1,0,1,2,13,2, , ,1,13,2,1,1,1,1,1,1,1,3,3,3,1,2,2,1,1,1, ,2,35,9,1,1,2,1,1,1,1,1,4,1,1,1,1,2,1,1,3,3,3,3,3,2,1,2,1,1,5,3,5, ,3,2,3,1,2,1,2,1,1,1,1,1,1, , , , , ,2,1,1,2,1,2,1,2,1,1,1,2,2,2,1,41,109, ,6,3,1,2,1,3, , ,1,2,1,2,1,1,1,1,107, , ,4,3,3,3,3,3,3,3,2,3,3, ,2,2,2,13,3,2,2,1,1,13,1,2,1,4,2,3,1,5,4,7,3,0, , ,FROM MY FRIENDS HOUSE, , ,"SOLITAIRE, SPONGEBOB GAME, UMMM THATS ALL",ITS FOR SCIENCE
3609,1.72916666666667,112007,E,3,21117,21,17140,S,2,0,2,3,15,2, , ,2,15,2,1,1,1,1,1,1,1,1,3,1,1,2,2,1,4,3, ,2,44,5,2,1,5,2,1,1,1,1,3,1,1,2,1,1,1,1,1,1,3,3,3,1,1,1,1,2,3,3,1,3,4,4,2,4,2,4,5,2,1,2,1,2,1, , , , , ,2,1,1,2,1,2,1,2,1,1,1,2,2,2,9, , , ,5,0,2,2,1, , , ,2,2,1,2,2,2,2, , , , ,2,3,3,3,3,2,3,3,2,2,2,1,2,1,2,15,1,4,3,1,1,15,2,2,1,3,3,4,2,2,2,7,1,0, , ,OTHER PPLS HOUSES, , , , 
6568,2.04166666666667,112807,E,3,21173,21,0,R,3,2,2,1,15,1,15,1, , , ,1,1,1,1,1,1,1,3,3,1,1,1,4,1,2,3, ,2,46,3,2,1,4,1,2,1,1,1,3,1,1,2,2,2,1,1,1,3,3,1,1,1,1,1,1,2,3,2,2,2,3,3,2,2,2,4,4,1,1,2,1,1,1, , , , , ,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,20,5,20,4,1,1,2,1,1, , ,2,2,1,1,2,2,2, , , , ,1,1,1,1,1,3,1,1,1,3,1,3,2,2,1,15,1,4,1,1,1,15,2,1,1,2,2,4,4,3,3,10,2,7, , , , , ,"HALO 2, CALL OF DUTY, HALO 3", 
